text,label
" 
 
No wonder in the light of that you are a probably a theist who tries
to pass as an agnostic. I still remember your post about your daughter
singing Chrismas Carols and your feelings of it well.",0
"
[...stuff deleted...]

As many posters have said in as many posts lately, this is just
not true.  For to show no interest in the existence of god takes no
faith at all.  You make the presumption that the _knowledge_ of the 
_possibility_ of something is enough to require faith to render 
that possibilty of no interest.  It is a very different thing to say
that you don't believe something than it is to say that you don't
have sufficent reason to believe something is even interesting to 
think about.  It's not either or.  Sometimes is just something else
more interesting that occupies your mind.  

I agree that faith and dogma are inevitable, but not necessarily
applied to god and religion.  It takes both faith and dogma to
expect the sun to come up every morning, but there is overwhelming
reason every single day, day in and day out, for _everyone_ to put 
his faith and dogma there.  Not so with the christian religion.
",0
"

This is very sad indeed.  My condolences to the Minnesota fans who are
losing their team.

I fear that within the next decade or so the only professional sports team
left in Pittsburgh will be the Steelers.

We should always enjoy things when we can.  You never know when they'll
be taken away from us.",1
"
nsmca> So some of my ideas are a bit odd, off the wall and such, but
nsmca> so was Wilbur and Orville Wright, and quite a few others..

This is a common misconception.  There was nothing ""off the wall""
about the Wright Brothers.  They were in correspondance with a number
of other experimenters (Octave Chanute, Lillienthal, etc), they flew
models, they had a wind tunnel.  In short, they were quite mainstream
and were not regarded as odd or eccentric by the community.

I suggest you read The Bishop's Boys or the biography by Harry Gates?
Combs?  (I can never remember which it is--the guy that had the FBOs
and owned Learjet for a while).  These are both in print and easily
obtainable.  The Bishop's Boys is in trade paperback, even.

Even better would be the multi-volume set of the Wrights' writings,
but this is out of print, rare, and hideously expensive.


",2
"
When they're not important, yes.  All scientists do.  Otherwise science would
never get anywhere.


Hang about -- not atomic interactions in general.  Just specific ones which
are deemed unimportant.  Like gravitational interactions between ions, which
are so small they're drowned out by electrostatic effects, and so on.


Oh, probably.  They still make people memorize equations and IR spectra. 
Maybe in a few decades they'll discover the revolutionary ""data book""
technique.
",0
"
Yeah... I think that the Flames and the Flyers traded Captains once... Mel  
Bridgeman for Brad Marsh.",1
"If you wanted to send your own letter to the NHL where would you send it?
Brett E. Ball
",1
": Detroit's going to beat Toronto in 6 or LESS!!!
: 
:  Granted, Gilmour should get the Hart Trophy, NOT Lemieux... Just
: Look at what Gilmour did for Toronto.  When you think of Toronto,
: who comes to mind, Gilmour, Andreychuk, Potvin...ah...did I mentio
: n Gilmour?
: 

When you think of the NHL, who comes to mind? Gilmour? Gretzky? Mario?
.. ah... did I mention Mario? If you said Gretzky, you haven't really
been following along, have you. If you said Gilmour, you are a true
Maynard. 

I don't even think the selection of the HArt deserves serious discussion on
this group. It is a no-brainer.",1
"

yet.

I'm not bored either.  Most people I know say that winning the second Cup
was better than the first but to me nothing will ever top that first one.
But I'm every bit as excited this year and I am experiencing that inner calm
to which Susan originally referred.  Inner calm is not boredom.

As far as the arena in general being boring, well Richard's got that right.
It's been that way all season.  I attribute it to a lot of new fans who
just don't have the same spirit and knowledge as long-time fans.  At
last Tuesday's game, I overheard a man express surprise that a
goaltender can get an
assist.

Anyone who follows sports with regularity knows that anything can happen
at any time.  I'm confident in the Pens but I'm also not stupid enough to
think for one minute that it's impossible for New Jersey to blow them out
of this series.  I doubt that will happen but it's possible.  Bored?  Uh-uh.
Spoiled?  Not in the least.  Forgot what excitement is like?  Living through
that amazing streak wasn't exciting?!  I don't take a darned thing for
granted.  God, look at Chicago...

And I see no problem with quietly savoring all of this anyway.  It isn't gonna
last forever and I intend to enjoy it while I can.  ",1
"
I am not familiar with, or knowledgeable about the original language,
but I believe there is a word for ""idol"" and that the translator
would have used the word ""idol"" instead of ""graven image"" had
the original said ""idol.""  So I think you're wrong here, but
then again I could be too.  I just suggesting a way to determine
whether the interpretation you offer is correct.
",0
"
That's the craziest thing I ever heard.   Are you serious?

	""it doesn't take much work to be moral?""


Really?   And that's why people discuss morality on a daily basis?
Because it's a kind of evolutionary hangover, like your little toe?


This must be some novel use of the phrase ""based on"" with which I
am not sufficiently familiar.    What do you mean by ""based on"" and 
what is the significance of it for your argument?


Well, we can.   What would you like to know about my particular moral
beliefs?

If you raise a topic I've never considered, I'll be quite happy to 
invent a moral belief out of thin air.",0
"
I don't think Primeau is necessarily a bad pick...I'm was just trying
to locate the beginning of Murray's decisions...he slowness in trading
Carson has delayed Primeau's development...and you have to wait longer
for big players often...and Primeau can be a very good player without
being a point-a-game-player, especially on a team that has Yzerman and
Fedorov...if Primeau becomes Joel Otto, and gets 20 goals a season,
and plays mean...it will have been an extremely good pick.",1
"



Just out of curiousity, how old is Worden?
--
_______________________________________________________________________________",2
"
No, they fold on the dotted line.  Look at pictures of carriers with loads of
a/c on the deck, wings all neatly folded.",2
"

The ""`little' things"" above were in reference to Germany, clearly.  People
said that there were similar things in Germany, but no one could name any.
They said that these were things that everyone should know, and that they
weren't going to waste their time repeating them.  Sounds to me like no one
knew, either.  I looked in some books, but to no avail.


It has *caused* problems?  Again, no one has shown that things were better
before the motto, or that they'd likely be better after.  I don't think
the motto initiates any sort of harassment.  Harassment will occur whether
or not the motto is present.",0
"     I believe that the large number of digits on his paycheck (and
it would not be binary) would help Don to be a fan of Ulf!, Jaro, and
Mario.",1
"





I think many reading this group would also benefit by knowing how
deviant the view _as I've articulated it above_ (which may not be
the true view of Khomeini) is from the basic principles of Islam. 
So that the non-muslim readers of this group will see how far from 
the simple basics of Islam such views are on the face of them. And 
if they are _not_ in contradiction with the basics of Islam, how 
subtle such issues are and how it seems sects exist in Islam while 
they are explicitly proscribed by the Qur'an.




In my opinion considering any human being as having a substance
or metaphysical fundamentally different from that of any other human
being _is_ a heretical notion and one proscribed by Islam. 




Absolutely! I would be interested in discussing this privately and
I am interested in hearing how one might try to make the concept of
error-free and sinless human beings philosophically consistent with
the teachings of the Qur'an. However, _prima facie_ such attemptsa
are highly susceptible to degenerating into monkery, explicitly
proscribed by the Qur'an.



Alaikum Wassalam
",0
"The most current orbital elements from the NORAD two-line element sets are
carried on the Celestial BBS, (513) 427-0674, and are updated daily (when
possible).  Documentation and tracking software are also available on this
system.  As a service to the satellite user community, the most current
elements for the current shuttle mission are provided below.  The Celestial
BBS may be accessed 24 hours/day at 300, 1200, 2400, 4800, or 9600 bps using
8 data bits, 1 stop bit, no parity.

Element sets (also updated daily), shuttle elements, and some documentation
and software are also available via anonymous ftp from archive.afit.af.mil
(129.92.1.66) in the directory pub/space.

STS 56     
1 22621U 93 23  A 93105.58333333  .00090711  00000-0  25599-3 0   249
2 22621  57.0029 144.8669 0004136 304.2989 134.3206 15.92851555  1179
1993 023B  
1 22623U 93 23  B 93103.37312705  .00041032  00000-0  11888-3 0    86
2 22623  57.0000 155.1150 0004422 293.4650  66.5967 15.92653917   803",2
"
Bear in mind that a lot of the Vandenberg launch traffic is military and
at least semi-secret.  They aren't interested in publicizing it beforehand.",2
"It was great to hear that UMass is bringing back hockey!  It reminded me that a
couple of years ago there was talk that both Bimidgi (sp?) and Mankato State
trying to upgrade their programs to Div. 1 status.  I also seem to remember
that they had some trouble with new NCAA rule about just who was allowed to
compete at the Div. 1 level.  Was that ever resolved?  Also, I was just
wondering if there is ANY college hockey east of Colorado (Alaska excepted).
With the new popularity of hockey on the west coast, I would expect there to
be some interest building at the collegiate levels too. Anyone heard anything?
                      James Old, e-mail JOLD@vma.cc.nd.edu
",1
"
I think you're both right.  Teflon was actually discovered by accident
before WWII.  From what I've heard, they had some chemical (I assume it
was tetrafluoroethylene) in a tank and but the valve got gummed up.
Cutting it open revealed that it had polymerized.

The material was useful for seals, but it had a major problem for, say
the linings of vessels: it wouldn't stick to metal.  What the space
program did was to find a way to get it to stick.  Thus we had no-stick
frypans on the market in the late '60s.
",2
"In the mist of the Rangers soap box (i.e. Captain neMesis-ier/ex-coach 
Roger Nebula bad blood bath) and with high hopes turned to new coach 
Mr. Klean (Commissar Keenan)... I would like to know what procedures 
hockey teams use to select their captains (including A's). Are they 
selected by the coaching staff, do the players vote for a captain, or 
are they appointed by management?

And, while we are on the subject, has a captain ever been traded, 
resigned, or been striped of his title during the season? Any other 
team captain trivia would be appreciated.",1
"Stanley Cup Playoff stats through games played Sunday, April 25 1993
--------------------------------------------------------------------

Top 20 Point Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    9  0   9  0  0  0  0   4 CAN BOS  C 12  Adam Oates
  2    8  5   3  4  0  2  0   0 USA STL RW 16  Brett Hull
  3    7  6   1  2  0  0  0   6 RUS BUF RW 89  Alexander Mogilny
  3    7  4   3  1  1  0  0   4 CAN PIT  C 66  Mario Lemieux
  3    7  3   4  2  1  0  0  19 CAN CAL RW 14  Theoren Fleury
  3    7  2   5  1  0  0  0  12 CAN TOR  C 93  Doug Gilmour
  3    7  1   6  0  0  0  0   0 CAN DET  D 77  Paul Coffey
  3    7  1   6  0  0  0  0   0 USA BUF  C 16  Pat LaFontaine
  9    6  4   2  0  0  2  0   4 CAN NYI  C 20  Ray Ferraro
  9    6  3   3  0  0  1  0   2 RUS VAN RW 10  Pavel Bure
  9    6  3   3  1  0  1  0   0 RUS BUF LW 13  Yuri Khmylev
  9    6  3   3  1  0  1  0   6 CAN VAN RW 16  Trevor Linden
  9    6  2   4  1  0  0  0   2 CAN BUF  C 10  Dale Hawerchuk
  9    6  2   4  1  0  2  0   0 USA STL  C 15  Craig Janney
  9    6  2   4  2  0  0  0   6 CAN BOS  C 49 *Joe Juneau
  9    6  2   4  0  0  0  1   6 CAN CAL  C 25  Joe Nieuwendyk
  9    6  1   5  0  0  0  0   4 CAN STL  D 21  Jeff Brown
  9    6  1   5  0  0  1  0   4 CAN PIT  C 10  Ron Francis

Top 10 Goal Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    7  6   1  2  0  0  0   6 RUS BUF RW 89  Alexander Mogilny
  2    8  5   3  4  0  2  0   0 USA STL RW 16  Brett Hull
  2    5  5   0  3  0  1  0  14 CAN WAS  C 32  Dale Hunter
  4    7  4   3  1  1  0  0   4 CAN PIT  C 66  Mario Lemieux
  4    6  4   2  0  0  2  0   4 CAN NYI  C 20  Ray Ferraro
  4    5  4   1  0  0  1  0   6 CAN TOR LW 14  Dave Andreychuk
  4    5  4   1  1  0  0  0   4 CAN BOS RW  8  Cam Neely
  4    4  4   0  2  0  0  0   2 USA LA   C 12  Jimmy Carson
  4    4  4   0  0  0  2  0   0 USA QUE RW 48  Scott Young

Top 10 Assist Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    9  0   9  0  0  0  0   4 CAN BOS  C 12  Adam Oates
  2    7  1   6  0  0  0  0   0 CAN DET  D 77  Paul Coffey
  2    7  1   6  0  0  0  0   0 USA BUF  C 16  Pat LaFontaine
  4    7  2   5  1  0  0  0  12 CAN TOR  C 93  Doug Gilmour
  4    6  1   5  0  0  0  0   4 CAN STL  D 21  Jeff Brown
  4    6  1   5  0  0  1  0   4 CAN PIT  C 10  Ron Francis
  4    5  0   5  0  0  0  0   0 USA WIN  D  6  Phil Housley
  4    5  0   5  0  0  0  0   4 SWE WAS  D  6  Calle Johansson
  4    5  0   5  0  0  0  0   8 CAN CAL  D  2  Al MacInnis

Top 10 Power-play Goal Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    8  5   3  4  0  2  0   0 USA STL RW 16  Brett Hull
  2    5  5   0  3  0  1  0  14 CAN WAS  C 32  Dale Hunter
  3    7  3   4  2  1  0  0  19 CAN CAL RW 14  Theoren Fleury
  3    7  6   1  2  0  0  0   6 RUS BUF RW 89  Alexander Mogilny
  3    6  2   4  2  0  0  0   6 CAN BOS  C 49 *Joe Juneau
  3    5  2   3  2  0  0  0   6 CAN STL LW 19  Brendan Shanahan
  3    4  4   0  2  0  0  0   2 USA LA   C 12  Jimmy Carson
  3    4  2   2  2  0  0  0   2 TCH CAL  C 26  Robert Reichel
  3    4  3   1  2  0  1  0   2 FIN WIN RW 13 *Teemu Selanne
  3    3  2   1  2  0  1  0   6 CAN MON LW 25  Vincent Damphousse

All the Short-handed Goal Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    7  3   4  2  1  0  0  19 CAN CAL RW 14  Theoren Fleury
  1    7  4   3  1  1  0  0   4 CAN PIT  C 66  Mario Lemieux
  1    4  3   1  0  1  1  0   4 USA CAL  C 29  Joel Otto
  1    4  2   2  0  1  0  0   6 USA CAL  D 20  Gary Suter
  1    3  2   1  1  1  0  0  23 RUS DET  C 91  Sergei Fedorov
  1    2  1   1  0  1  0  0  10 CAN BOS  C 19  Dave Poulin
  1    1  1   0  0  1  0  0   4 CAN WIN  C 38  Luciano Borsato
  1    1  1   0  0  1  0  0   2 CAN DET LW 11  Shawn Burr
  1    1  1   0  0  1  0  0   2 CAN STL LW 10  Dave Lowry
  1    1  1   0  0  1  1  0   0 USA BUF RW 18  Wayne Presley

Top 10 Game-winning Goal Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    8  5   3  4  0  2  0   0 USA STL RW 16  Brett Hull
  1    6  4   2  0  0  2  0   4 CAN NYI  C 20  Ray Ferraro
  1    6  2   4  1  0  2  0   0 USA STL  C 15  Craig Janney
  1    4  4   0  0  0  2  0   0 USA QUE RW 48  Scott Young
  5    6  3   3  0  0  1  0   2 RUS VAN RW 10  Pavel Bure
  5    6  1   5  0  0  1  0   4 CAN PIT  C 10  Ron Francis
  5    6  3   3  1  0  1  0   0 RUS BUF LW 13  Yuri Khmylev
  5    6  3   3  1  0  1  0   6 CAN VAN RW 16  Trevor Linden
  5    5  4   1  0  0  1  0   6 CAN TOR LW 14  Dave Andreychuk
  5    5  5   0  3  0  1  0  14 CAN WAS  C 32  Dale Hunter

Top 5 Point Scoring Defensemen
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  3    7  1   6  0  0  0  0   0 CAN DET  D 77  Paul Coffey
  9    6  1   5  0  0  0  0   4 CAN STL  D 21  Jeff Brown
 19    5  0   5  0  0  0  0   0 USA WIN  D  6  Phil Housley
 19    5  0   5  0  0  0  0   4 SWE WAS  D  6  Calle Johansson
 19    5  0   5  0  0  0  0   8 CAN CAL  D  2  Al MacInnis

Top 4 Rookie Point Scorers
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  9    6  2   4  2  0  0  0   6 CAN BOS  C 49 *Joe Juneau
 33    4  3   1  0  0  1  0   8 USA PIT  C 15 *Shawn McEachern
 33    4  3   1  2  0  1  0   2 FIN WIN RW 13 *Teemu Selanne
 33    4  0   4  0  0  0  0   2 TCH BUF  D 42 *Richard Smehlik

Top 5 Penalty Minute Leaders
Rnk  Pts  G   A PG SG GW EN PIM Cty Tm  Ps  #  Player
---  --- -- --- -- -- -- -- --- --- --- -- --  ------
  1    1  0   1  0  0  0  0  26 CAN DET LW 55  Keith Primeau
  2    3  2   1  1  1  0  0  23 RUS DET  C 91  Sergei Fedorov
  3    0  0   0  0  0  0  0  22 CAN NYI  D 47  Richard Pilon
  4    2  1   1  0  0  0  0  21 CAN TOR RW 12  Rob Pearson
  4    1  1   0  0  0  0  0  21 CAN WIN RW 20  Tie Domi",1
"You should wear your nicest boxer shorts and bring plenty of SPF 45+ 
sunscreen.  I'll grab my bathing suit, towerl and some veggie hotdogs and we 
can have bonfire cookout!!
Does that sound good enough to you, Dean?
EVERY a.a poster is invited!!!",0
"
: I love the idea of an inflatable 1-mile long sign.... It will be a
: really neat thing to see it explode when a bolt  (or even better, a
: Westford Needle!) comes crashing into it at 10 clicks a sec.  

: <BOOM!>  Whooooooooshhhhhh......  <sputter, sputter>

: <okay, PRETEND it would make a sound!>
                 ^^^^^^^^^^^^^^^^^^^^^

Just a thought... (let's pretend it IS INFLATED and PRESSURIZED) wouldn't
there be a large static electricity build up around the puncture?
If the metalization is behind a clear sandwich (ie. insulated) then the 
deflating balloon would generate electrical interference - ""noise""

By the way, any serious high velocity impact would simply cut a ""Bugs
Bunny"" hole through the wall, highly unlikely to ""BOOM"", and the fabric
would almost certainly be ripstop.
",2
,1
"[deleted]
think:
[deleted]
                                           ^^^^^^^^^^^^^^^^^^^^^^^^
  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  ^^^^^^^^^^^^^^^^^^^^^^^
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Let me first say that ""to believe that no gods exist"" is in fact 
different than ""not believing in a god or gods"". 

I will argue that your latter statement, ""I believe that no gods exist""
does rest upon faith - that is, if you are making a POSITIVE statement 
that ""no gods exist"" (strong atheism) rather than merely saying I don't  
know and therefore don't believe in them and don't NOT believe in then
(weak atheism). Once again, to not believe in God is different than saying  
I BELIEVE that God does not exist. I still maintain the position, even 
after reading the FAQs, that strong atheism requires faith.

But first let me say the following.
We might have a language problem here - in regards to ""faith"" and
""existence"". I, as a Christian, maintain that God does not exist.
To exist means to have being in space and time. God does not HAVE
being - God IS Being. Kierkegaard once said that God does not
exist, He is eternal. With this said, I feel it's rather pointless
to debate the so called ""existence"" of God - and that is not what
I'm doing here. I believe that God is the source and ground of
being. When you say that ""god does not exist"", I also accept this
statement - but we obviously mean two different things by it. However,
in what follows I will use the phrase ""the existence of God"" in it's
'usual sense' - and this is the sense that I think you are using it.
I would like a clarification upon what you mean by ""the existence of
God"".
 
We also might differ upon what it means to have faith. Here is what

faith 
1a: allegiance to duty or a person: LOYALTY
b  (1): fidelity to one's promises
   (2): sincerity of intentions
2a (1): belief and trust in and loyalty to God
   (2): belief in the traditional doctrines of a religion
b  (1): firm belief in something for which there is no proof
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
   (2): complete trust
3: something that is believed esp. with strong conviction; esp: a system 
   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
of religious beliefs
syn see BELIEF



One can never prove that God does or does not exist. When you say
that you believe God does not exist, and that this is an opinion
""based upon observation"", I will have to ask ""what observtions are
you refering to?"" There are NO observations - pro or con - that
are valid here in establishing a POSITIVE belief. All observations
can only point you in a direction - a direction that we might even
be predisposed to (by predisposed I mean, for example, people whoes 
partents ""believe in God"" also tend to). To actually draw a conclusion
about the ""existence"" or ""non-existence"" of God requires a leap - and
you have made this leap when you actively say ""I believe that God  
does/does not exist"". Personally, I think that both statements are
misguided. Arguing over the ""existence"" of God is precisely the wrong way
to find Him (and yes, I use ""Him"" because a personal God is the only 
viable concept (IMO) - if a person wants to use ""She"" go ahead. Of course 
God is neither He nor She - but we have no choice but to 
anthropomorphise. If you want me to explain myself further I'll be 
glad to.) 



And please, if someone does not agree with me - even if they violently 
disagree - it's in no ones advantage to start name calling. If a person 
thinks I've misunderstood something in the FAQs, or if they they think 
I have not read them well enough, just point out to me the error of my 
ways and I correct the situation. I'm interested in a polite and well  
thought out discussion.








",0
"Hi,
  
  I'm writing a science fiction script and I'm looking for some
answers to questions regarding the Moon and Earth. My starting point
is an impossible situation.  [I checked with a professor at berkeley
and his response was a VERY helpful ""can't happen"".] If you enjoy
playing with unusual ideas and are willing answer some questions
please contact me via e-mail (jennise@dgi.com).

  I get extremely annoyed when screen and tele-plays ignore basic
facts about computers that I'm determined to be as scientifically
accurate as I can.


  Sorry for being vague, but I'd like to protect my idea as much as I
can until I'm ready to sell it (hopefully).",2
"
jfc> If gamma ray bursters are extragalactic, would absorption from the
jfc> galaxy be expected?  How transparent is the galactic core to gamma
jfc> rays?

and later...

JB> So, if the 1/r^2 law is incorrect (assume
JB> some unknown material [dark matter??] inhibits Gamma Ray propagation),
JB> could it be possible that we are actually seeing much less energetic
JB> events happening much closer to us?  The even distribution could
JB> be caused by the characteristic propagation distance of gamma rays 
JB> being shorter then 1/2 the thickness of the disk of the galaxy.


 0.

 Well, maybe not zero, but very little.  At the typical energies for 
 gamma rays, the Galaxy is effectively transparent. 

 Hans Bloemen had a review article in Ann. Rev. Astr. Astrophys. a few 
 years back in which he discusses this in more depth.",2
"
You know... after I finished laughing I thought:  This would be a great
final.  Two Canadian teams with lots of tradition and all that Don Cherry
nonsense behind them and a nail-biter finish.

Of course, I would prefer a Vancouver--Montreal final with Vancouver
scoring the final goal....

Pity neither will happen.",1
"Just a side note, squid/octopi made their way to the ice in Buffalo.
I still don't understand why Buffalo, but maybe it's lucky.  :-)  btw,
they shovel them up from the ice here, using the shovel used to scoop
up the snow the zamboni leaves as it leaves the ice.  Although Blue
did give some technical directions on its removal, motioning with his
stick.  


",1
"

They spent quite a bit of time on the wording of the Constitution.  They
picked words whose meanings implied the intent.  We have already looked
in the dictionary to define the word.  Isn't this sufficient?


But we were discussing it in relation to the death penalty.  And, the
Constitution need not define each of the words within.  Anyone who doesn't
know what cruel is can look in the dictionary (and we did).",0
"



My argument is mainly a proposal of what I think is a plausible argument
against extra-marital sex -- one which I personally believe has some
truth.  My main purpose for posting it here is to show that a
_plausible_ argument can be made against extra-marital sex.  At this
stage I am not saying that this particular viewpoint is proven or
anything like that, just that it is plausible.  To try to convince you
all of this particular point of view, I would probably have to do a lot
of work researching what has been done in this field, etc., in order to
gather further evidence, which I simply do not have time to do now.  

Also note that I said that I think extra-marital sex is ""a prime cause""
(in my opinion) of the generally greater levels of psychological
problems, especially depression, in Western societies.  I am not saying
it is ""the prime cause"" or ""the only cause"", just ""a prime cause"" --
i.e. one of the significant contributions to this trend.  I think when
you say you think my view is simplistic, you have forgotten this -- I
admit that there are probably other factors, but I do think that
extra-marital sex (and, IMO, subsequent destabilization of the family)
is a significant factor in the rise in psychological problems like
depression in Western society this century.",0
"
Do you realize how many smiles are crossing faces after you wrote that?
(-;

gld",1
"

It's my understanding that the freezing will start to occur because of the
growing distance of Pluto and Charon from the Sun, due to it's
elliptical orbit. It is not due to shadowing effects. 


Pluto can shadow Charon, and vice-versa.

George Krumins
-- ",2
"
DFW was designed with the STS in mind (which really mean very little).  Much of
their early PR material had scenes with a shuttle landing and two or three
others pulled up to gates.  I guess they were trying to stress how advanced the
airport was.

For Dallas types:  Imagine the fit Grapevine and Irving would be having if the
shuttle WAS landing at DFW. (For the rest, they are currently having some power
struggles between the airport and surrounding cities).",2
"Let's see. These aren't, in a strict sense, amateur rockets. That term
denotes rockets, the engines of which are constructed by the user. The
rockets you describe are called HPR, or high power rockets, to
distinguish them from (smaller) model rockets. They use factory-made
ammonium perchlorate composite propellants in phenolic plastic engines
with graphite nozzles. The engines are classified by impulse. A ""D""
engine, for example, can have no more than 20 newton-seconds of impulse.
An ""F"" engine can have no more than 40 ns. Each letter corresponds to a
doubling of the maximum impulse. So far, engines up to size ""O"" are
available pretty much off the shelf. Engines of size H and above are
shipped as Class B explosives, and as such are controlled. Engines of
size F and below are shipped as Class C explosives, and are not as
controlled. Class F engines, BTW, are not HPR engines, but model rocket
engines. (Class G engines go in and out of legal limbo.)

There is an HPR Society, The Tripoli Rocket Society, I believe, which
holds events at various sites throughout the year, with all legalities
(FAA waiver included) taken care of. The National Association of
Rocketry is more concerned with engines below H, though it is involved
in HPR as well. These societies certify users of HPR rockets, and
companies will not sell to uncertified individuals.

Bottom Line: It's legit. I suggest you send for a catalog - but forget
the dynamite, will ya?",2
"
[ a nearly perfect parody  -- needed more random CAPS]


Thanks for the chuckle.  (I loved the bit about relevance to people starving
in Somalia!)

To those who've taken this seriously, READ THE NAME! (aloud)
",2
"






I too am of the same  sentiment Bart, but realistically, this town DOESN'T WANT TO pay for 
quality player and hence we are loosing these people left, right and center.
Labour is also responsible for their boycott Pocklington movement.
I would like the Oilers to stay, but realistically, given this situation, it's 
bye-bye Oilers.",1
"
""I'm afraid I'm going to have to kill you.  Don't worry, though; as a Loving
Christian, I guarantee that I will regret the fact that I have to kill
you, although I won't regret the actual killing.""


False dichotomy.


That's because they weren't even attempted.


You want to know why it bothers me that thousands of innocent people were
maimed or killed by bombing at the end of WW2, when it was far from clear
that such bombing was necessary?


And why-is-it-that-way?  Who set things up to be that way?


No, just the ones that have oil.  Or the ones that look like they might make
a success of Communism.


I don't see that getting UN forces to East Timor is any harder than getting
them to Iraq.


Fine.  Write to your Congressman and to President Clinton.  China's status as
""Most Favoured Nation"" comes up for renewal in June.  Point out that the US
shouldn't be offering favourable trading terms to such a despicable regime.

I doubt anything will happen.  Clinton's keener on trade sanctions against
Europe.

[ Unbelievable comments about the Rodney King case deleted ]


Any idea how many kill files you just ended up in?


The ends justify the means, eh?


The same tired old misunderstanding.  Moral relativism means that there is no
*objective* standard of morality.  It doesn't mean you can't judge other
people's morals.  Christ on a bike, how many times have we tried to hammer
that into your head?


Obviously not, as I am an atheist.  I don't think you'd get on with Jesus,
though; he was a long-haired lunatic peace-nik, was he not?


Right.  Unfortunately for you, it turned out that my opinions on the matter
were entirely consistent in that I condemned the bombing of Dresden too.

I think you're being a bit glib with your explanation of the blanket bombing
policy, too.  You make it sound as though we were aiming for military targets
and could only get them by destroying civilian buildings next door.  As I
understand it, that is not the case; we aimed deliberately at civilian
targets in order to cause massive damage and inspire terror amongst the
German people.


Oh, come on.  With wars like the Falklands fresh in people's minds, that sort
of propaganda isn't going to fool anyone.


Yes?  And what about the millions of casualties the Russians suffered?  It's
hardly surprising the US didn't lose many men in WW2, given that you turned
up late.
",0
"I've heard that you can score on Belfour by shooting high 
because he goes down a lot, and on Potvin by shooting high 
on him and then getting the rebound in because he plays so
deep in the net.  Any truth to these?


			Brad",1
"
Also remember that every dollar spent keeping one spacecraft in safe mode
(probably a spin-stabilized sun-pointing orientation) is a dollar not
spent on mission analysis for a newer spacecraft.  In order to turn the
spacecraft back on, you either need to insure that the Ops guys will be
available, or you need to retrain a new team.

Having said that, there are some spacecraft that do what you have proposed.
Many of the operational satellites Goddard flies (like the Tiros NOAA 
series) require more than one satellite in orbit for an operational set.
Extras which get replaced on-orbit are powered into a ""standby"" mode for
use in an emergency.  In that case, however, the same ops team is still
required to fly the operational birds; so the standby maintenance is
relatively cheap.

Finally, Pat's explanation (some spacecraft require continuous maintenance
to stay under control) is also right on the mark.  I suggested a spin-
stabilized control mode because it would require little power or 
maintenance, but it still might require some momentum dumping from time
to time.

In the end, it *is* a political decision (since the difference is money),
but there is some technical rationale behind the decision.",2
